date,oil_price,oil_mom_pct,oil_yoy_pct
2008-04-01,113.46,11.695215593620789,72.66778268147924
2008-05-01,127.35,12.24219989423585,98.95328854866425
2008-06-01,140.0,9.933254809579894,98.0758347481607
2008-07-01,124.08,-11.371428571428577,58.64978902953588
2008-08-01,115.46,-6.9471308833011,55.942733657482414
2008-09-01,100.64,-12.83561406547722,23.242713690913554
2008-10-01,67.81,-32.621224165341815,-28.26615889135724
2008-11-01,54.43,-19.73160300840584,-38.64276857175064
2008-12-01,44.6,-18.059893441117026,-53.53198583038132
2009-01-01,41.68,-6.547085201793723,-54.57220708446866
2009-02-01,44.76,7.389635316698651,-56.048703849175176
2009-03-01,49.66,10.947274352100077,-51.112423705453836
2009-04-01,51.12,2.9399919452275602,-54.944473823373876
2009-05-01,66.31,29.714397496087642,-47.93089909697683
2009-06-01,69.89,5.398884029558126,-50.07857142857143
2009-07-01,69.45,-0.6295607383030477,-44.02804642166343
2009-08-01,69.96,0.7343412526997772,-39.40758704313182
2009-09-01,70.61,0.9291023441966972,-29.839030206677265
2009-10-01,77.0,9.04970967285088,13.552573366760058
2009-11-01,77.28,0.363636363636366,41.980525445526375
2009-12-01,79.36,2.69151138716357,77.93721973094169
2010-01-01,72.89,-8.15272177419355,74.88003838771593
2010-02-01,79.66,9.287968171216887,77.97140303842718
2010-03-01,83.76,5.146874215415531,68.66693515908177
2010-04-01,86.15,2.853390639923581,68.52503912363068
2010-05-01,73.97,-14.138131166569945,11.55180214145679
2010-06-01,75.63,2.244153035014196,8.2129059951352
2010-07-01,78.95,4.389792410419147,13.678905687544995
2010-08-01,71.92,-8.90436985433819,2.8016009148084775
2010-09-01,79.97,11.19299221357064,13.255912760232258
2010-10-01,81.43,1.8256846317369124,5.753246753246755
2010-11-01,84.11,3.2911703303450723,8.837991718426498
2010-12-01,91.38,8.64344311021281,15.146169354838701
2011-01-01,92.19,0.8864084044648779,26.478254904650832
2011-02-01,96.97,5.1849441371081495,21.729851870449423
2011-03-01,106.72,10.054656079199752,27.4116523400191
2011-04-01,113.93,6.755997001499248,32.246082414393506
2011-05-01,102.7,-9.856929693671557,38.84007029876977
2011-06-01,95.42,-7.088607594936713,26.166865000661122
2011-07-01,95.7,0.2934395304967419,21.21595946801773
2011-08-01,88.81,-7.199582027168239,23.484427141268082
2011-09-01,79.2,-10.820853507487893,-0.9628610729023324
2011-10-01,93.19,17.66414141414141,14.441851897335113
2011-11-01,100.36,7.693958579246707,19.319938176197837
2011-12-01,98.83,-1.5245117576723755,8.152768658349752
2012-01-01,98.48,-0.3541434787007969,6.822865820587931
2012-02-01,107.07,8.722583265637684,10.415592451273593
2012-03-01,103.02,-3.7825721490613584,-3.467016491754127
2012-04-01,104.87,1.7957678120753329,-7.952251382427811
2012-05-01,86.53,-17.48831887098312,-15.744888023369041
2012-06-01,84.96,-1.8143996301860699,-10.962062460700073
2012-07-01,88.06,3.648775894538625,-7.983281086729366
2012-08-01,96.47,9.550306609130143,8.62515482490711
2012-09-01,92.19,-4.4366124183684015,16.401515151515135
2012-10-01,86.24,-6.454062262718308,-7.457881746968564
2012-11-01,88.91,3.096011131725418,-11.408927859705065
2012-12-01,91.82,3.2729726689911143,-7.092987959121732
2013-01-01,97.49,6.175125245044666,-1.005280259951269
2013-02-01,92.05,-5.5800594932813645,-14.028205846642383
2013-03-01,97.23,5.627376425855513,-5.62026790914385
2013-04-01,93.46,-3.877404093386827,-10.880137312863559
2013-05-01,91.97,-1.594264926171618,6.286836935166984
2013-06-01,96.56,4.990757855822547,13.653483992467063
2013-07-01,105.03,8.77174813587407,19.270951623892806
2013-08-01,107.65,2.4945253737027606,11.589095055457665
2013-09-01,102.33,-4.941941477008827,10.999023755287984
2013-10-01,96.38,-5.814521645656212,11.757884972170697
2013-11-01,92.72,-3.797468354430378,4.285232257338878
2013-12-01,98.42,6.14754098360657,7.187976475713365
2014-01-01,97.49,-0.9449298922983185,0.0
2014-02-01,102.59,5.231305774951278,11.450298750678979
2014-03-01,101.58,-0.984501413393124,4.4739278000617055
2014-04-01,99.74,-1.8113801929513729,6.719452172052209
2014-05-01,102.71,2.9777421295367867,11.677720995976948
2014-06-01,105.37,2.5898159867588477,9.123860811930417
2014-07-01,98.17,-6.833064439593817,-6.531467199847663
2014-08-01,95.96,-2.2511969033309653,-10.859266140269398
2014-09-01,91.16,-5.002084201750723,-10.915665005374775
2014-10-01,80.54,-11.649846423870114,-16.43494500933803
2014-11-01,66.15,-17.866898435559975,-28.656169111302844
2014-12-01,53.27,-19.47089947089947,-45.87482219061167
2015-01-01,48.24,-9.442462924723106,-50.51800184634321
2015-02-01,49.76,3.1509121061359835,-51.49624719758261
2015-03-01,47.6,-4.340836012861726,-53.14038196495373
2015-04-01,59.63,25.273109243697476,-40.21455785041106
2015-05-01,60.3,1.123595505617958,-41.29101353324896
2015-06-01,59.47,-1.3764510779436079,-43.560785802410564
2015-07-01,47.12,-20.7667731629393,-52.001629825812365
2015-08-01,49.2,4.414261460101887,-48.72863693205501
2015-09-01,45.09,-8.353658536585362,-50.537516454585344
2015-10-01,46.59,3.3266799733865593,-42.15296746958034
2015-11-01,41.65,-10.603133719682345,-37.037037037037045
2015-12-01,37.04,-11.068427370948374,-30.467430073211943
2016-01-01,33.62,-9.23326133909288,-30.30679933665009
2016-02-01,33.75,0.3866745984533182,-32.17443729903536
2016-03-01,38.34,13.600000000000012,-19.45378151260504
2016-04-01,45.92,19.770474700052155,-22.991782659735037
2016-05-01,49.1,6.925087108013939,-18.573797678275284
2016-06-01,48.33,-1.568228105906322,-18.7321338489995
2016-07-01,41.6,-13.92509828264018,-11.714770797962636
2016-08-01,44.7,7.451923076923084,-9.14634146341463
2016-09-01,48.24,7.919463087248313,6.986027944111783
2016-10-01,46.86,-2.8606965174129417,0.5795235028976053
2016-11-01,49.44,5.5057618437900135,18.70348139255702
2016-12-01,53.72,8.656957928802589,45.032397408207345
2017-01-01,52.81,-1.6939687267311876,57.07911957168355
2017-02-01,54.01,2.2722969134633564,60.02962962962963
2017-03-01,50.6,-6.3136456211812515,31.977047470005203
2017-04-01,49.21,-2.747035573122536,7.164634146341453
2017-05-01,48.32,-1.8085754927860243,-1.5885947046843207
2017-06-01,46.04,-4.718543046357615,-4.738257810883506
2017-07-01,50.17,8.97046046915726,20.600961538461537
2017-08-01,47.23,-5.8600757424755905,5.659955257270677
2017-09-01,51.67,9.400804573364407,7.110281923714767
2017-10-01,54.38,5.244822914650671,16.047801963294937
2017-11-01,57.4,5.553512320706133,16.100323624595482
2017-12-01,60.42,5.2613240418118545,12.472077438570373
2018-01-01,64.73,7.133399536577301,22.571482673736032
2018-02-01,61.64,-4.773675266491583,14.127013516015552
2018-03-01,64.94,5.353666450356909,28.339920948616594
2018-04-01,68.57,5.589775177086542,39.34159723633406
2018-05-01,67.04,-2.231296485343426,38.74172185430464
2018-06-01,74.15,10.60560859188544,61.055603822762826
2018-07-01,68.76,-7.269049224544844,37.05401634442895
2018-08-01,69.9977,1.8000290866782898,48.20601312724963
2018-09-01,73.5992,5.145169055554688,42.4408747822721
2018-10-01,65.31,-11.262622419808899,20.099301213681507
2018-11-01,50.93,-22.018067677231667,-11.271777003484317
2018-12-01,45.41,-10.838405654820349,-24.84276729559749
2019-01-01,53.79,18.454085003303234,-16.90097327359803
2019-02-01,57.22,6.376649934932144,-7.17066839714472
2019-03-01,60.14,5.10311080041943,-7.391438250692939
2019-04-01,63.91,6.268706351845688,-6.795974916144088
2019-05-01,53.5,-16.288530746362063,-20.196897374701685
2019-06-01,59.4601,11.140373831775685,-19.81105866486852
2019-07-01,58.58,-1.4801522365418096,-14.80511925538105
2019-08-01,55.1,-5.940594059405935,-21.28312787420157
2019-09-01,54.07,-1.8693284936479149,-26.534527549212484
2019-10-01,54.18,0.2034399852043567,-17.041800643086823
2019-11-01,55.4872,2.412698412698422,8.947967798939715
2019-12-01,60.7556,9.494802404878966,33.79343756881745
2020-01-01,51.56,-15.13539492655821,-4.145751998512726
2020-02-01,44.76,-13.188518231186974,-21.775602936036353
2020-03-01,20.48,-54.244861483467375,-65.94612570668441
2020-04-01,18.84,-8.0078125,-70.52104521984039
2020-05-01,35.49,88.37579617834396,-33.66355140186915
2020-06-01,39.27,10.650887573964507,-33.955711477108174
2020-07-01,40.27,2.546473134708438,-31.256401502219177
2020-08-01,42.61,5.8107772535386015,-22.667876588021784
2020-09-01,40.22,-5.60901196902136,-25.614943591640472
2020-10-01,35.79,-11.014420686225757,-33.94241417497231
2020-11-01,45.34,26.683431126012856,-18.28746089188137
2020-12-01,48.52,7.013674459638297,-20.139048910717694
2021-01-01,52.2,7.584501236603458,1.2412723041117069
2021-02-01,61.5,17.816091954022983,37.39946380697052
2021-03-01,59.16,-3.804878048780491,188.86718749999994
2021-04-01,63.58,7.471264367816088,237.47346072186835
2021-05-01,66.93,5.268952500786428,88.5883347421809
2021-06-01,73.47,9.771402958314646,87.08938120702825
2021-07-01,73.95,0.6533278889342631,83.63546064067545
2021-08-01,68.5,-7.36984448951995,60.760384886176965
2021-09-01,75.03,9.532846715328457,86.54898060666336
2021-10-01,81.78,8.99640143942424,128.49958088851636
2021-11-01,65.85,-19.479090242112996,45.235994706660755
2021-12-01,74.88,13.712984054669697,54.32811211871391
2022-01-01,86.49,15.504807692307686,65.68965517241377
2022-02-01,93.5,8.104983235056086,52.032520325203244
2022-03-01,98.52,5.368983957219253,66.53144016227182
2022-04-01,102.94,4.48639870077141,61.90625983013527
2022-05-01,111.91,8.71381387215855,67.20454205886746
2022-06-01,103.1,-7.87239746224645,40.329386144004346
2022-07-01,96.75,-6.159068865179429,30.831643002028386
2022-08-01,89.03,-7.979328165374677,29.97080291970804
2022-09-01,78.72,-11.58036616870718,4.918032786885251
2022-10-01,85.4,8.485772357723587,4.42651014918074
2022-11-01,80.66,-5.550351288056222,22.490508731966585
2022-12-01,80.45,-0.2603520952144778,7.438568376068377
2023-01-01,79.17,-1.591050341827227,-8.463406174124167
2023-02-01,77.19,-2.5009473285335426,-17.44385026737968
