country,category,lag,beta,ci_low,ci_high,standard_error,p_value,cumulative_pass_through,peak_lag,peak_coefficient,model_type,group_name,n_obs,r_squared,adj_r_squared
Angola,All Items,11,0.00013574017844232155,-0.004339371002806461,0.004610851359691103,0.0022832619459071126,0.9525935999940406,0.001540637947365841,4,-0.004357179602124516,country_all_items,,277,0.7831390565662831,0.7724196943433237
Angola,All Items,12,0.0002451418147014915,-0.004744166106498547,0.005234449735901529,0.0025456120421370305,0.923282506065376,0.001540637947365841,4,-0.004357179602124516,country_all_items,,277,0.7831390565662831,0.7724196943433237
Benin,All Items,1,-0.004606342824360542,-0.017144807467543,0.007932121818821917,0.00639729339012567,0.47149693279495464,0.02628881315062823,2,0.010419595575016967,country_all_items,,205,0.04455960358612965,-0.02047037103889826
Benin,All Items,2,0.010419595575016967,-0.0068122771386820765,0.027651468288716008,0.008791933346542007,0.23596552931252857,0.02628881315062823,2,0.010419595575016967,country_all_items,,205,0.04455960358612965,-0.02047037103889826
Benin,All Items,3,0.00433153541094326,-0.013220773083287559,0.021883843905174078,0.008955423993849474,0.628614896747363,0.02628881315062823,2,0.010419595575016967,country_all_items,,205,0.04455960358612965,-0.02047037103889826
Benin,All Items,4,-0.00438645164210822,-0.01907102971996506,0.010298126435748619,0.007492269344583328,0.5582359758502268,0.02628881315062823,2,0.010419595575016967,country_all_items,,205,0.04455960358612965,-0.02047037103889826
Benin,All Items,5,-0.0022929792226623652,-0.01687691734870971,0.012290958903384977,0.0074409214868658745,0.7579621361373142,0.02628881315062823,2,0.010419595575016967,country_all_items,,205,0.04455960358612965,-0.02047037103889826
Benin,All Items,6,-0.004477067357126121,-0.017361565975454567,0.008407431261202324,0.006573844580798283,0.4958446170937628,0.02628881315062823,2,0.010419595575016967,country_all_items,,205,0.04455960358612965,-0.02047037103889826
Benin,All Items,7,0.006657618966214097,-0.01162883460563722,0.024944072538065416,0.009329994691786447,0.47549214225942904,0.02628881315062823,2,0.010419595575016967,country_all_items,,205,0.04455960358612965,-0.02047037103889826
Benin,All Items,8,-0.004692259843312962,-0.01746794198508507,0.008083422298459144,0.006518324950124114,0.47161323451438697,0.02628881315062823,2,0.010419595575016967,country_all_items,,205,0.04455960358612965,-0.02047037103889826
Benin,All Items,9,0.005439068902548749,-0.009517098971776349,0.020395236776873847,0.007630838113504862,0.47598513854872837,0.02628881315062823,2,0.010419595575016967,country_all_items,,205,0.04455960358612965,-0.02047037103889826
Benin,All Items,10,0.009496261417854502,-0.0029881663519494856,0.02198068918765849,0.00636972305015784,0.13600253807671658,0.02628881315062823,2,0.010419595575016967,country_all_items,,205,0.04455960358612965,-0.02047037103889826
Benin,All Items,11,0.0053153934435346325,-0.008951440633985038,0.019582227521054305,0.007279130734061767,0.46525348609594563,0.02628881315062823,2,0.010419595575016967,country_all_items,,205,0.04455960358612965,-0.02047037103889826
Benin,All Items,12,0.005084440324086228,-0.012460979530867635,0.022629860179040093,0.008951909317390472,0.5700534887455686,0.02628881315062823,2,0.010419595575016967,country_all_items,,205,0.04455960358612965,-0.02047037103889826
Botswana,All Items,1,0.0002469280122300335,-0.008510075835452793,0.00900393185991286,0.004467941205428751,0.9559260542719088,0.04535606242031389,10,0.010602861219221575,country_all_items,,181,0.27949033879587015,0.22340276037878215
